'Elapsed time',PCG
'0:04.117',1600
'0:04.120',1000
'0:04.123',400
'0:04.126',-1000
'0:04.129',-1800
'0:04.132',-1800
'0:04.135',-2000
'0:04.138',-1600
'0:04.141',-1600
'0:04.144',-1800
'0:04.147',-1800
'0:04.150',-1400
'0:04.153',-800
'0:04.156',-400
'0:04.159',-400
'0:04.162',-600
'0:04.165',-600
'0:04.168',600
'0:04.171',2200
'0:04.174',1800
'0:04.177',-200
'0:04.180',-1400
'0:04.183',-1200
'0:04.186',-800
'0:04.189',-400
'0:04.192',400
'0:04.195',800
'0:04.198',1400
'0:04.201',1400
'0:04.204',1600
'0:04.207',1200
'0:04.210',200
'0:04.213',-400
'0:04.216',-800
'0:04.219',-2000
'0:04.222',-3600
'0:04.225',-4000
'0:04.228',-2400
'0:04.231',-200
'0:04.234',600
'0:04.237',600
'0:04.240',200
'0:04.243',200
'0:04.246',600
'0:04.249',800
'0:04.252',600
'0:04.255',800
'0:04.258',1000
'0:04.261',600
'0:04.264',400
'0:04.267',400
'0:04.270',400
'0:04.273',0
'0:04.276',-600
'0:04.279',-1000
'0:04.282',-1000
'0:04.285',0
'0:04.288',2000
'0:04.291',800
'0:04.294',-4200
'0:04.297',-2200
'0:04.300',4000
'0:04.303',3200
'0:04.306',-1400
'0:04.309',1600
'0:04.312',7600
'0:04.315',1800
'0:04.318',-7800
'0:04.321',-14600
'0:04.324',-12200
'0:04.327',400
'0:04.330',10000
'0:04.333',7800
'0:04.336',-1400
'0:04.339',-8400
'0:04.342',-9200
'0:04.345',-5200
'0:04.348',1000
'0:04.351',6600
'0:04.354',9000
'0:04.357',8200
'0:04.360',5800
'0:04.363',2400
'0:04.366',200
'0:04.369',-200
'0:04.372',-400
'0:04.375',-800
'0:04.378',-800
'0:04.381',-600
'0:04.384',-400
'0:04.387',-1400
'0:04.390',-2400
'0:04.393',-2800
'0:04.396',-2800
'0:04.399',-2600
'0:04.402',-2600
'0:04.405',-2200
'0:04.408',-1400
'0:04.411',-600
'0:04.414',-400
'0:04.417',-200
'0:04.420',400
'0:04.423',800
'0:04.426',600
'0:04.429',1000
'0:04.432',1200
'0:04.435',1000
'0:04.438',400
'0:04.441',-200
'0:04.444',-200
'0:04.447',0
'0:04.450',600
'0:04.453',1000
'0:04.456',1600
'0:04.459',2200
'0:04.462',2000
'0:04.465',800
'0:04.468',-800
'0:04.471',-1600
'0:04.474',-1600
'0:04.477',-2600
'0:04.480',-4600
'0:04.483',-3400
'0:04.486',800
'0:04.489',2200
'0:04.492',2000
'0:04.495',400
'0:04.498',-3200
'0:04.502',-4800
'0:04.505',-2800
'0:04.508',-400
'0:04.511',1200
'0:04.514',3400
'0:04.517',4600
'0:04.520',3800
'0:04.523',1800
'0:04.526',-200
'0:04.529',-1800
'0:04.532',-2200
'0:04.535',-1600
'0:04.538',-600
'0:04.541',0
'0:04.544',400
'0:04.547',1000
'0:04.550',1200
'0:04.553',800
'0:04.556',-400
'0:04.559',-400
'0:04.562',-200
'0:04.565',0
'0:04.568',-400
'0:04.571',-1200
'0:04.574',-1600
'0:04.577',-1800
'0:04.580',-1600
'0:04.583',-1200
'0:04.586',-1000
'0:04.589',-600
'0:04.592',-600
'0:04.595',0
'0:04.598',400
'0:04.601',1000
'0:04.604',1000
'0:04.607',800
'0:04.610',600
'0:04.613',600
'0:04.616',200
'0:04.619',-600
'0:04.622',-1000
'0:04.625',-1200
'0:04.628',-1200
'0:04.631',-1400
'0:04.634',-1400
'0:04.637',-1000
'0:04.640',400
'0:04.643',2400
'0:04.646',4000
'0:04.649',5400
'0:04.652',5200
'0:04.655',3400
'0:04.658',1000
'0:04.661',-1800
'0:04.664',-3800
'0:04.667',-4600
'0:04.670',-4800
'0:04.673',-4200
'0:04.676',-3800
'0:04.679',-3000
'0:04.682',-2600
'0:04.685',-2800
'0:04.688',-3000
'0:04.691',-2400
'0:04.694',-1200
'0:04.697',400
'0:04.700',2000
'0:04.703',3200
'0:04.706',3800
'0:04.709',4400
'0:04.712',4400
'0:04.715',4600
'0:04.718',4000
'0:04.721',2800
'0:04.724',1200
'0:04.727',600
'0:04.730',1000
'0:04.733',-1000
'0:04.736',-6800
'0:04.739',-8000
'0:04.742',-1600
'0:04.745',3200
'0:04.748',1400
'0:04.751',-2200
'0:04.754',-2800
'0:04.757',-2400
'0:04.760',-4400
'0:04.763',-6000
'0:04.766',-3000
'0:04.769',3800
'0:04.772',9000
'0:04.775',8400
'0:04.778',2800
'0:04.781',-3800
'0:04.784',-7400
'0:04.787',-6200
'0:04.790',-2000
'0:04.793',2600
'0:04.796',5000
'0:04.799',4800
'0:04.802',2600
'0:04.805',-200
'0:04.808',-2400
'0:04.811',-3800
'0:04.814',-3400
'0:04.817',-1600
'0:04.820',0
'0:04.823',1000
'0:04.826',1800
'0:04.829',2000
'0:04.832',1800
'0:04.835',1600
'0:04.838',1200
'0:04.841',400
'0:04.844',-200
'0:04.847',-600
'0:04.850',-1400
'0:04.853',-2200
'0:04.856',-2000
'0:04.859',-1800
'0:04.862',-1400
'0:04.865',-600
'0:04.868',-400
'0:04.871',-1600
'0:04.874',-2200
'0:04.877',-1200
'0:04.880',-400
'0:04.883',-800
'0:04.886',-800
'0:04.889',-400
'0:04.892',200
'0:04.895',800
'0:04.898',2000
'0:04.901',2800
'0:04.904',3400
'0:04.907',3400
'0:04.910',2600
'0:04.913',1200
'0:04.916',-400
'0:04.919',-2200
'0:04.922',-4000
'0:04.925',-4800
'0:04.928',-1400
'0:04.931',1600
'0:04.934',1200
'0:04.937',400
'0:04.940',-1400
'0:04.943',-3200
'0:04.946',-3800
'0:04.949',-3000
'0:04.952',-1000
'0:04.955',2200
'0:04.958',5000
'0:04.961',4600
'0:04.964',2400
'0:04.967',400
'0:04.970',-1400
'0:04.973',-3000
'0:04.976',-3800
'0:04.979',-3000
'0:04.982',-1800
'0:04.985',-600
'0:04.988',200
'0:04.991',600
'0:04.994',600
'0:04.997',600
'0:05.000',1000
'0:05.003',1600
'0:05.006',1800
'0:05.009',1600
'0:05.012',1600
'0:05.015',1400
'0:05.018',400
'0:05.021',-600
'0:05.024',-1000
'0:05.027',-1400
'0:05.030',-1400
'0:05.033',-1600
'0:05.036',-1600
'0:05.039',-1200
'0:05.042',-1200
'0:05.045',-1600
'0:05.048',-1600
'0:05.051',-1200
'0:05.054',-800
'0:05.057',-200
'0:05.060',600
'0:05.063',800
'0:05.066',800
'0:05.069',800
'0:05.072',600
'0:05.075',0
'0:05.078',-200
'0:05.081',200
'0:05.084',600
'0:05.087',600
'0:05.090',800
'0:05.093',600
'0:05.096',800
'0:05.099',400
'0:05.102',-200
'0:05.105',-600
'0:05.108',-800
'0:05.111',-800
'0:05.114',-1000
'0:05.117',-1200
'0:05.120',-1000
'0:05.123',-1200
'0:05.126',-1600
'0:05.129',-1600
'0:05.132',-1600
'0:05.135',-1400
'0:05.138',-1200
'0:05.141',-800
'0:05.144',0
'0:05.147',800
'0:05.150',1400
'0:05.153',1600
'0:05.156',1800
'0:05.159',2200
'0:05.162',1800
'0:05.165',1400
'0:05.168',1200
'0:05.171',1800
'0:05.174',2000
'0:05.177',-2000
'0:05.180',-6000
'0:05.183',-2400
'0:05.186',4400
'0:05.189',5600
'0:05.192',1200
'0:05.195',-2000
'0:05.198',-2000
'0:05.201',-2600
'0:05.204',-6000
'0:05.207',-7000
'0:05.210',-2800
'0:05.213',3400
'0:05.216',6200
'0:05.219',3000
'0:05.222',-3000
'0:05.225',-7200
'0:05.228',-8800
'0:05.231',-6000
'0:05.234',-600
'0:05.237',4600
'0:05.240',7200
'0:05.243',6800
'0:05.246',4800
'0:05.249',2200
'0:05.252',0
'0:05.255',-3000
'0:05.258',-1600
'0:05.261',6800
'0:05.264',8200
'0:05.267',-600
'0:05.270',-4800
'0:05.273',-3000
'0:05.276',-1800
'0:05.279',-3600
'0:05.282',-5200
'0:05.285',-5200
'0:05.288',-3200
'0:05.291',-1000
'0:05.294',2000
'0:05.297',4600
'0:05.300',5800
'0:05.303',5800
'0:05.306',5400
'0:05.309',4000
'0:05.312',1200
'0:05.315',-2200
'0:05.318',-4800
'0:05.321',-5600
'0:05.324',-5400
'0:05.327',-5200
'0:05.330',-5000
'0:05.333',-4200
'0:05.336',-2200
'0:05.339',-200
'0:05.342',1000
'0:05.345',1400
'0:05.348',1200
'0:05.351',1400
'0:05.354',2000
'0:05.357',2400
'0:05.360',2000
'0:05.363',600
'0:05.366',-400
'0:05.369',2400
'0:05.372',5000
'0:05.375',3800
'0:05.378',2400
'0:05.381',0
'0:05.384',-4000
'0:05.387',-6600
'0:05.390',-6600
'0:05.393',-5200
'0:05.396',-2000
'0:05.399',1400
'0:05.402',2600
'0:05.405',1600
'0:05.408',400
'0:05.411',-800
'0:05.414',-1000
'0:05.417',-800
'0:05.420',0
'0:05.423',600
'0:05.426',1000
'0:05.429',2000
'0:05.432',2800
'0:05.435',2600
'0:05.438',2000
'0:05.441',1400
'0:05.444',1000
'0:05.447',600
'0:05.450',-200
'0:05.453',-1200
'0:05.456',-1600
'0:05.459',-1800
'0:05.462',-1800
'0:05.465',-1800
'0:05.468',-1800
'0:05.471',-2000
'0:05.474',-2200
'0:05.477',-1200
'0:05.480',-600
'0:05.483',-800
'0:05.486',-800
'0:05.489',-600
'0:05.492',-200
'0:05.495',200
'0:05.498',-200
'0:05.502',-400
'0:05.505',200
'0:05.508',800
'0:05.511',400
'0:05.514',-200
'0:05.517',200
'0:05.520',200
'0:05.523',200
'0:05.526',200
'0:05.529',400
'0:05.532',600
'0:05.535',600
'0:05.538',1000
'0:05.541',1400
'0:05.544',1800
'0:05.547',1400
'0:05.550',400
'0:05.553',-400
'0:05.556',-800
'0:05.559',-1000
'0:05.562',-1600
'0:05.565',-1800
'0:05.568',-1400
'0:05.571',-1200
'0:05.574',-1600
'0:05.577',-2000
'0:05.580',-2200
'0:05.583',-2400
'0:05.586',-2200
'0:05.589',-1200
'0:05.592',-400
'0:05.595',600
'0:05.598',1600
'0:05.601',2600
'0:05.604',2800
'0:05.607',3000
'0:05.610',3000
'0:05.613',2600
'0:05.616',2800
'0:05.619',3000
'0:05.622',2000
'0:05.625',-3600
'0:05.628',-7400
'0:05.631',-2000
'0:05.634',4600
'0:05.637',3800
'0:05.640',-1200
'0:05.643',-3400
'0:05.646',-3000
'0:05.649',-5000
'0:05.652',-7600
'0:05.655',-6000
'0:05.658',-200
'0:05.661',5400
'0:05.664',7000
'0:05.667',2800
'0:05.670',-3200
'0:05.673',-6800
'0:05.676',-6800
'0:05.679',-2200
'0:05.682',3000
'0:05.685',6600
'0:05.688',6400
'0:05.691',4400
'0:05.694',1400
'0:05.697',-800
'0:05.700',-2200
'0:05.703',-3000
'0:05.706',-2600
'0:05.709',-1400
'0:05.712',-800
'0:05.715',200
'0:05.718',1200
'0:05.721',2200
'0:05.724',2200
'0:05.727',1800
'0:05.730',1400
'0:05.733',1000
'0:05.736',400
'0:05.739',0
'0:05.742',-600
'0:05.745',-600
'0:05.748',-200
'0:05.751',-400
'0:05.754',-1000
'0:05.757',-1400
'0:05.760',-1800
'0:05.763',-2000
'0:05.766',-2000
'0:05.769',-2200
'0:05.772',-2400
'0:05.775',-1800
'0:05.778',-1200
'0:05.781',-800
'0:05.784',-800
'0:05.787',-200
'0:05.790',600
'0:05.793',1600
'0:05.796',1600
'0:05.799',1800
'0:05.802',4200
'0:05.805',5600
'0:05.808',2600
'0:05.811',-3000
'0:05.814',-6000
'0:05.817',-2600
'0:05.820',4200
'0:05.823',7000
'0:05.826',1400
'0:05.829',-6000
'0:05.832',-6800
'0:05.835',-3200
'0:05.838',-1800
'0:05.841',-2800
'0:05.844',-400
'0:05.847',4600
'0:05.850',6000
'0:05.853',3200
'0:05.856',400
'0:05.859',-1400
'0:05.862',-2400
'0:05.865',-3400
'0:05.868',-3800
'0:05.871',-3600
'0:05.874',-2600
'0:05.877',-600
'0:05.880',800
'0:05.883',1600
'0:05.886',1200
'0:05.889',600
'0:05.892',200
'0:05.895',1000
'0:05.898',1800
'0:05.901',2800
'0:05.904',3000
'0:05.907',2200
'0:05.910',800
'0:05.913',-1200
'0:05.916',-2000
'0:05.919',-400
'0:05.922',600
'0:05.925',-200
'0:05.928',-1800
'0:05.931',-2600
'0:05.934',-3400
'0:05.937',-3400
'0:05.940',-3400
'0:05.943',-2800
'0:05.946',-1400
'0:05.949',600
'0:05.952',2800
'0:05.955',5200
'0:05.958',5600
'0:05.961',5200
'0:05.964',3400
'0:05.967',1600
'0:05.970',-600
'0:05.973',-2400
'0:05.976',-3200
'0:05.979',-3000
'0:05.982',-3200
'0:05.985',-3400
'0:05.988',-3400
'0:05.991',-3200
'0:05.994',-3000
'0:05.997',-2600
'0:06.000',-2000
'0:06.003',-1000
'0:06.006',0
'0:06.009',1000
'0:06.012',2200
'0:06.015',3200
'0:06.018',3400
'0:06.021',3000
'0:06.024',2400
'0:06.027',1400
'0:06.030',1000
'0:06.033',800
'0:06.036',-200
'0:06.039',-1200
'0:06.042',-2000
'0:06.045',-2600
'0:06.048',-2800
'0:06.051',-2600
'0:06.054',-1400
'0:06.057',600
'0:06.060',2000
'0:06.063',-1000
'0:06.066',-5400
'0:06.069',400
'0:06.072',5200
'0:06.075',5800
'0:06.078',2800
'0:06.081',600
'0:06.084',1200
'0:06.087',800
'0:06.090',-2600
'0:06.093',-3800
'0:06.096',-600
'0:06.099',3400
'0:06.102',7000
'0:06.105',6200
'0:06.108',-1000
'0:06.111',-7800
'0:06.114',-10800
'0:06.117',-9000
'0:06.120',-3600
'0:06.123',1800
'0:06.126',5000
'0:06.129',4600
'0:06.132',2000
'0:06.135',-1000
'0:06.138',-3200
'0:06.141',-4400
'0:06.144',-4600
'0:06.147',-2800
'0:06.150',-1000
'0:06.153',200
'0:06.156',1200
'0:06.159',2400
'0:06.162',3400
'0:06.165',2800
'0:06.168',1600
'0:06.171',1200
'0:06.174',800
'0:06.177',400
'0:06.180',-200
'0:06.183',-200
'0:06.186',200
'0:06.189',400
'0:06.192',600
'0:06.195',0
'0:06.198',1000
'0:06.201',1400
'0:06.204',-200
'0:06.207',-2600
'0:06.210',-3600
'0:06.213',-2000
'0:06.216',-400
'0:06.219',0
'0:06.222',-800
'0:06.225',-1200
'0:06.228',-600
'0:06.231',-600
'0:06.234',-1400
'0:06.237',-1800
'0:06.240',-600
'0:06.243',-200
'0:06.246',-1400
'0:06.249',-2600
'0:06.252',-3000
'0:06.255',-2800
'0:06.258',2000
'0:06.261',5600
'0:06.264',5800
'0:06.267',5600
'0:06.270',4800
'0:06.273',1200
'0:06.276',-3400
'0:06.279',-5600
'0:06.282',-4200
'0:06.285',-600
'0:06.288',2800
'0:06.291',3600
'0:06.294',1800
'0:06.297',400
'0:06.300',-2000
'0:06.303',-4000
'0:06.306',-4600
'0:06.309',-3400
'0:06.312',-1600
'0:06.315',-400
'0:06.318',400
'0:06.321',400
'0:06.324',0
'0:06.327',0
'0:06.330',400
'0:06.333',0
'0:06.336',-400
'0:06.339',-200
'0:06.342',400
'0:06.345',400
'0:06.348',0
'0:06.351',-200
'0:06.354',400
'0:06.357',600
'0:06.360',400
'0:06.363',600
'0:06.366',400
'0:06.369',0
'0:06.372',-200
'0:06.375',200
'0:06.378',200
'0:06.381',400
'0:06.384',400
'0:06.387',400
'0:06.390',200
'0:06.393',0
'0:06.396',-200
'0:06.399',-600
'0:06.402',-800
'0:06.405',-1000
'0:06.408',-1600
'0:06.411',-1600
'0:06.414',-1000
'0:06.417',-800
'0:06.420',-600
'0:06.423',-400
'0:06.426',0
'0:06.429',-400
'0:06.432',-1200
'0:06.435',-2000
'0:06.438',-1600
'0:06.441',-200
'0:06.444',600
'0:06.447',800
'0:06.450',600
'0:06.453',1000
'0:06.456',1400
'0:06.459',1000
'0:06.462',600
'0:06.465',800
'0:06.468',800
'0:06.471',-200
'0:06.474',-600
'0:06.477',-800
'0:06.480',-800
'0:06.483',-800
'0:06.486',-1000
'0:06.489',-800
'0:06.492',-400
'0:06.495',200
'0:06.498',1200
'0:06.502',2600
'0:06.505',1200
'0:06.508',-5000
'0:06.511',-6000
'0:06.514',800
'0:06.517',6200
'0:06.520',3600
'0:06.523',0
'0:06.526',-600
'0:06.529',-2800
'0:06.532',-7600
'0:06.535',-9200
'0:06.538',-4200
'0:06.541',4200
'0:06.544',10200
'0:06.547',9800
'0:06.550',3200
'0:06.553',-4800
'0:06.556',-10400
'0:06.559',-11400
'0:06.562',-7400
'0:06.565',-600
'0:06.568',5200
'0:06.571',7800
'0:06.574',6600
'0:06.577',3600
'0:06.580',200
'0:06.583',-2200
'0:06.586',-3000
'0:06.589',-2200
'0:06.592',-600
'0:06.595',1000
'0:06.598',2800
'0:06.601',4200
'0:06.604',7400
'0:06.607',10000
'0:06.610',-1600
'0:06.613',-18800
'0:06.616',-14400
'0:06.619',6600
'0:06.622',12200
'0:06.625',400
'0:06.628',-5800
'0:06.631',1600
'0:06.634',6400
'0:06.637',-1000
'0:06.640',-5200
'0:06.643',-4800
'0:06.646',-4200
'0:06.649',-5000
'0:06.652',-5000
'0:06.655',-6200
'0:06.658',-7400
'0:06.661',-3800
'0:06.664',3800
'0:06.667',7400
'0:06.670',6200
'0:06.673',7600
'0:06.676',11200
'0:06.679',10200
'0:06.682',4000
'0:06.685',-2200
'0:06.688',-5800
'0:06.691',-6000
'0:06.694',-5600
'0:06.697',-4000
'0:06.700',-400
'0:06.703',1400
'0:06.706',1400
'0:06.709',-600
'0:06.712',-5200
'0:06.715',-7800
'0:06.718',-6400
'0:06.721',-2800
'0:06.724',2600
'0:06.727',6400
'0:06.730',7000
'0:06.733',6400
'0:06.736',4400
'0:06.739',1200
'0:06.742',-2200
'0:06.745',-3400
'0:06.748',-2400
'0:06.751',-1200
'0:06.754',-800
'0:06.757',-1000
'0:06.760',-1000
'0:06.763',-600
'0:06.766',400
'0:06.769',1200
'0:06.772',-200
'0:06.775',-4200
'0:06.778',-4800
'0:06.781',-600
'0:06.784',4000
'0:06.787',3600
'0:06.790',-1800
'0:06.793',-4600
'0:06.796',-1200
'0:06.799',2200
'0:06.802',3800
'0:06.805',3200
'0:06.808',200
'0:06.811',-1000
'0:06.814',200
'0:06.817',600
'0:06.820',-800
'0:06.823',-2200
'0:06.826',-2200
'0:06.829',-1200
'0:06.832',-1200
'0:06.835',-1000
'0:06.838',-400
'0:06.841',-600
'0:06.844',-1200
'0:06.847',-800
'0:06.850',200
'0:06.853',800
'0:06.856',800
'0:06.859',800
'0:06.862',1000
'0:06.865',600
'0:06.868',400
'0:06.871',-200
'0:06.874',-1200
'0:06.877',-1400
'0:06.880',-1000
'0:06.883',-200
'0:06.886',-400
'0:06.889',-800
'0:06.892',-600
'0:06.895',800
'0:06.898',1800
'0:06.901',1800
'0:06.904',1400
'0:06.907',800
'0:06.910',1200
'0:06.913',800
'0:06.916',400
'0:06.919',-800
'0:06.922',-1600
'0:06.925',-2200
'0:06.928',-2600
'0:06.931',-2200
'0:06.934',-1600
'0:06.937',-1000
'0:06.940',-1000
'0:06.943',-800
'0:06.946',0
'0:06.949',-1200
'0:06.952',-2800
'0:06.955',2600
'0:06.958',10000
'0:06.961',6200
'0:06.964',-3400
'0:06.967',-7800
'0:06.970',-5800
'0:06.973',-1800
'0:06.976',0
'0:06.979',400
'0:06.982',2200
'0:06.985',5200
'0:06.988',6800
'0:06.991',4000
'0:06.994',-2000
'0:06.997',-6400
'0:07.000',-6800
'0:07.003',-4000
'0:07.006',-400
'0:07.009',2200
'0:07.012',2200
'0:07.015',600
'0:07.018',-1000
'0:07.021',-2400
'0:07.024',-2400
'0:07.027',-2000
'0:07.030',-200
'0:07.033',1400
'0:07.036',2800
'0:07.039',3800
'0:07.042',3400
'0:07.045',3000
'0:07.048',2600
'0:07.051',1800
'0:07.054',1200
'0:07.057',200
'0:07.060',-1400
'0:07.063',-2600
'0:07.066',-3800
'0:07.069',-4200
'0:07.072',-4000
'0:07.075',-4400
'0:07.078',-2800
'0:07.081',-1400
'0:07.084',-1000
'0:07.087',-1400
'0:07.090',-1000
'0:07.093',0
'0:07.096',400
'0:07.099',1200
'0:07.102',1400
'0:07.105',2200
'0:07.108',2400
'0:07.111',2000
'0:07.114',3000
'0:07.117',3600
'0:07.120',4400
'0:07.123',3600
'0:07.126',2400
'0:07.129',800
'0:07.132',-1400
'0:07.135',-3400
'0:07.138',-5800
'0:07.141',-7400
'0:07.144',-3600
'0:07.147',1200
'0:07.150',1400
'0:07.153',-400
'0:07.156',-1400
'0:07.159',-4200
'0:07.162',-4000
'0:07.165',-1200
'0:07.168',1400
'0:07.171',1800
'0:07.174',2600
'0:07.177',4400
'0:07.180',2800
'0:07.183',1400
'0:07.186',-600
'0:07.189',-800
'0:07.192',-2000
'0:07.195',-2200
'0:07.198',-1200
'0:07.201',-1000
'0:07.204',600
'0:07.207',-200
'0:07.210',200
'0:07.213',400
'0:07.216',-400
'0:07.219',600
'0:07.222',-200
'0:07.225',400
'0:07.228',400
'0:07.231',200
'0:07.234',1000
'0:07.237',1000
'0:07.240',1800
'0:07.243',2400
'0:07.246',1400
'0:07.249',1200
'0:07.252',-600
'0:07.255',-2000
'0:07.258',-2200
'0:07.261',-2800
'0:07.264',-1600
'0:07.267',-1400
'0:07.270',-800
'0:07.273',-200
'0:07.276',-1000
'0:07.279',-1400
'0:07.282',-2400
'0:07.285',-2800
'0:07.288',-2600
'0:07.291',-2800
'0:07.294',-1400
'0:07.297',-600
'0:07.300',600
'0:07.303',2600
'0:07.306',3600
'0:07.309',4800
'0:07.312',4000
'0:07.315',3000
'0:07.318',1600
'0:07.321',400
'0:07.324',-200
'0:07.327',-1400
'0:07.330',-1800
'0:07.333',-2000
'0:07.336',-2000
'0:07.339',-1400
'0:07.342',-1400
'0:07.345',-1200
'0:07.348',-800
'0:07.351',-600
'0:07.354',-400
'0:07.357',-200
'0:07.360',400
'0:07.363',800
'0:07.366',1600
'0:07.369',1400
'0:07.372',1400
'0:07.375',600
'0:07.378',-200
'0:07.381',200
'0:07.384',600
'0:07.387',1800
'0:07.390',2000
'0:07.393',-3800
'0:07.396',-8400
'0:07.399',-3000
'0:07.402',6000
'0:07.405',7000
'0:07.408',1400
'0:07.411',-1800
'0:07.414',-1600
'0:07.417',-3200
'0:07.420',-7200
'0:07.423',-7800
'0:07.426',-2000
'0:07.429',5200
'0:07.432',8400
'0:07.435',5400
'0:07.438',-1600
'0:07.441',-7600
'0:07.444',-8400
'0:07.447',-4600
'0:07.450',1000
'0:07.453',6000
'0:07.456',8600
'0:07.459',7400
'0:07.462',3600
'0:07.465',-600
'0:07.468',-3400
'0:07.471',-3800
'0:07.474',-3000
'0:07.477',-1800
'0:07.480',-600
'0:07.483',0
'0:07.486',400
'0:07.489',1000
'0:07.492',1200
'0:07.495',600
'0:07.498',600
'0:07.502',200
'0:07.505',-1000
'0:07.508',-3800
'0:07.511',-5400
'0:07.514',6400
'0:07.517',12600
'0:07.520',600
'0:07.523',-7600
'0:07.526',-6600
'0:07.529',-6400
'0:07.532',-5200
'0:07.535',-4000
'0:07.538',-3000
'0:07.541',-1000
'0:07.544',2400
'0:07.547',3400
'0:07.550',3600
'0:07.553',5000
'0:07.556',5800
'0:07.559',4800
'0:07.562',3000
'0:07.565',1800
'0:07.568',1200
'0:07.571',-200
'0:07.574',-1400
'0:07.577',-2400
'0:07.580',-4200
'0:07.583',-7000
'0:07.586',-6600
'0:07.589',-200
'0:07.592',4000
'0:07.595',3200
'0:07.598',400
'0:07.601',-1200
'0:07.604',-3800
'0:07.607',-5000
'0:07.610',-5400
'0:07.613',-1800
'0:07.616',2800
'0:07.619',5000
'0:07.622',3600
'0:07.625',2600
'0:07.628',1400
'0:07.631',0
'0:07.634',-1400
'0:07.637',-2800
'0:07.640',-2200
'0:07.643',600
'0:07.646',2400
'0:07.649',1000
'0:07.652',-1200
'0:07.655',-1400
'0:07.658',-400
'0:07.661',400
'0:07.664',1200
'0:07.667',1400
'0:07.670',600
'0:07.673',0
'0:07.676',-200
'0:07.679',0
'0:07.682',1200
'0:07.685',600
'0:07.688',-400
'0:07.691',-1200
'0:07.694',400
'0:07.697',-1000
'0:07.700',-3000
'0:07.703',-3200
'0:07.706',-200
'0:07.709',800
'0:07.712',-800
'0:07.715',-2000
'0:07.718',-800
'0:07.721',200
'0:07.724',-400
'0:07.727',-1200
'0:07.730',-200
'0:07.733',1000
'0:07.736',1400
'0:07.739',800
'0:07.742',800
'0:07.745',800
'0:07.748',600
'0:07.751',400
'0:07.754',1800
'0:07.757',2400
'0:07.760',400
'0:07.763',-2000
'0:07.766',-2400
'0:07.769',-2800
'0:07.772',-2800
'0:07.775',-2400
'0:07.778',-1400
'0:07.781',0
'0:07.784',800
'0:07.787',2000
'0:07.790',2000
'0:07.793',800
'0:07.796',-200
'0:07.799',-200
'0:07.802',-400
'0:07.805',-1200
'0:07.808',-1000
'0:07.811',-200
'0:07.814',200
'0:07.817',200
'0:07.820',0
'0:07.823',400
'0:07.826',400
'0:07.829',0
'0:07.832',200
'0:07.835',3000
'0:07.838',2600
'0:07.841',-3600
'0:07.844',-8200
'0:07.847',-1400
'0:07.850',6200
'0:07.853',6600
'0:07.856',-200
'0:07.859',-4400
'0:07.862',2600
'0:07.865',8200
'0:07.868',-3000
'0:07.871',-18800
'0:07.874',-15200
'0:07.877',2800
'0:07.880',12400
'0:07.883',8000
'0:07.886',2200
'0:07.889',-600
'0:07.892',-1400
'0:07.895',1200
'0:07.898',4800
'0:07.901',7000
'0:07.904',2200
'0:07.907',-3800
'0:07.910',-7400
'0:07.913',-8400
'0:07.916',-10000
'0:07.919',-9400
'0:07.922',-6000
'0:07.925',-1600
'0:07.928',2400
'0:07.931',4200
'0:07.934',7000
'0:07.937',8000
'0:07.940',7800
'0:07.943',6200
'0:07.946',5600
'0:07.949',4200
'0:07.952',3000
'0:07.955',-400
'0:07.958',-3000
'0:07.961',-4800
'0:07.964',-5200
'0:07.967',-5800
'0:07.970',-6800
'0:07.973',-5400
'0:07.976',-5000
'0:07.979',-4400
'0:07.982',-3600
'0:07.985',-1400
'0:07.988',600
'0:07.991',1600
'0:07.994',2800
'0:07.997',4400
'0:08.000',5800
'0:08.003',6000
'0:08.006',5200
'0:08.009',3200
'0:08.012',2200
'0:08.015',1800
'0:08.018',1800
'0:08.021',400
'0:08.024',-1600
'0:08.027',-5000
'0:08.030',-6000
'0:08.033',-1600
'0:08.036',2600
'0:08.039',3000
'0:08.042',1600
'0:08.045',-3600
'0:08.048',-7800
'0:08.051',-7600
'0:08.054',-5400
'0:08.057',-2600
'0:08.060',1200
'0:08.063',4400
'0:08.066',4600
'0:08.069',3000
'0:08.072',1000
'0:08.075',-600
'0:08.078',-1000
'0:08.081',-1000
'0:08.084',-800
'0:08.087',-200
'0:08.090',200
'0:08.093',1000
'0:08.096',1200
'0:08.099',1000
'0:08.102',1400
'0:08.105',800
'0:08.108',1400
'0:08.111',0
'0:08.114',-600
'0:08.117',-1000
'0:08.120',-1200
'0:08.123',-1000
'0:08.126',-1400
'0:08.129',-600
'0:08.132',-800
'0:08.135',-400
'0:08.138',-1000
'0:08.141',-600
'0:08.144',200
'0:08.147',0
'0:08.150',400
'0:08.153',-1600
'0:08.156',-1600
'0:08.159',3400
'0:08.162',5800
'0:08.165',800
'0:08.168',-4000
'0:08.171',-2400
'0:08.174',-1000
'0:08.177',-1600
'0:08.180',-2400
'0:08.183',-2000
'0:08.186',-400
'0:08.189',1000
'0:08.192',3400
'0:08.195',3800
'0:08.198',2400
'0:08.201',1000
'0:08.204',200
'0:08.207',-1000
'0:08.210',-1200
'0:08.213',-1400
'0:08.216',-1000
'0:08.219',-2000
'0:08.222',-2200
'0:08.225',-1400
